LECROYWaveRunner5u	30005	Waveform
Segments	1	SegmentSize	1327
Segment	TrigTime	TimeSinceSegment1
#1	24-May-2021 12:36:51	0                 
Time	Ampl
-3.5879e-08	-0.00481665
-3.5479e-08	-0.00657424
-3.5079e-08	-0.00305906
-3.4679e-08	-0.00481665
-3.4279e-08	-0.00481665
-3.3879e-08	-0.00657424
-3.3479e-08	-0.00657424
-3.3079e-08	-0.00305906
-3.2679e-08	-0.00481665
-3.2279e-08	-0.00481665
-3.1879e-08	-0.00657424
-3.1479e-08	-0.00657424
-3.1079e-08	-0.00657424
-3.0679e-08	-0.00657424
-3.0279e-08	-0.00657424
-2.9879e-08	-0.00657424
-2.9479e-08	-0.00481665
-2.9079e-08	-0.00481665
-2.8679e-08	-0.00657424
-2.8279e-08	-0.00657424
-2.7879e-08	-0.00657424
-2.7479e-08	-0.00657424
-2.7079e-08	-0.00657424
-2.6679e-08	-0.00833183
-2.6279e-08	-0.00657424
-2.5879e-08	-0.00481665
-2.5479e-08	-0.00833183
-2.5079e-08	-0.00481665
-2.4679e-08	-0.00481665
-2.4279e-08	-0.00657424
-2.3879e-08	-0.00657424
-2.3479e-08	-0.00657424
-2.3079e-08	-0.00657424
-2.2679e-08	-0.00481665
-2.2279e-08	-0.00657424
-2.1879e-08	-0.00657424
-2.1479e-08	-0.00481665
-2.1079e-08	-0.00657424
-2.0679e-08	-0.00481665
-2.0279e-08	-0.00657424
-1.9879e-08	-0.00481665
-1.9479e-08	-0.00657424
-1.9079e-08	-0.00657424
-1.8679e-08	-0.00657424
-1.8279e-08	-0.00833183
-1.7879e-08	-0.00657424
-1.7479e-08	-0.00833183
-1.7079e-08	-0.00481665
-1.6679e-08	-0.00657424
-1.6279e-08	-0.00657424
-1.5879e-08	-0.0100894
-1.5479e-08	-0.0100894
-1.5079e-08	-0.00833183
-1.4679e-08	-0.00657424
-1.4279e-08	-0.00833183
-1.3879e-08	-0.00657424
-1.3479e-08	-0.00481665
-1.3079e-08	-0.00833183
-1.2679e-08	-0.00305906
-1.2279e-08	-0.00833183
-1.1879e-08	-0.00833183
-1.1479e-08	-0.00481665
-1.1079e-08	-0.00657424
-1.0679e-08	-0.00657424
-1.0279e-08	-0.00833183
-9.87897e-09	-0.00657424
-9.47897e-09	-0.00657424
-9.07897e-09	-0.00657424
-8.67897e-09	-0.00657424
-8.27897e-09	-0.00657424
-7.87897e-09	-0.00481665
-7.47897e-09	-0.00657424
-7.07897e-09	-0.00481665
-6.67897e-09	-0.00657424
-6.27897e-09	-0.00657424
-5.87897e-09	-0.00657424
-5.47897e-09	-0.00481665
-5.07897e-09	-0.00657424
-4.67897e-09	-0.00833183
-4.27897e-09	-0.00481665
-3.87897e-09	-0.00657424
-3.47897e-09	-0.00481665
-3.07897e-09	-0.011847
-2.67897e-09	-0.0188774
-2.27897e-09	-0.0223926
-1.87897e-09	-0.020635
-1.47897e-09	-0.0171198
-1.07897e-09	-0.0382109
-6.78967e-10	-0.0610596
-2.78967e-10	-0.0716052
1.21033e-10	-0.0891811
5.21033e-10	-0.0733628
9.21033e-10	-0.0557868
1.32103e-09	-0.0434837
1.72103e-09	-0.0399685
2.12103e-09	-0.0575444
2.52103e-09	-0.0557868
2.92103e-09	-0.0469989
3.32103e-09	-0.0346957
3.72103e-09	-0.0311805
4.12103e-09	-0.0434837
4.52103e-09	-0.0452413
4.92103e-09	-0.0311805
5.32103e-09	-0.0259078
5.72103e-09	-0.0311805
6.12103e-09	-0.0294229
6.52103e-09	-0.0276654
6.92103e-09	-0.0241502
7.32103e-09	-0.0259078
7.72103e-09	-0.0346957
8.12103e-09	-0.0399685
8.52103e-09	-0.0452413
8.92103e-09	-0.0434837
9.32103e-09	-0.0329381
9.72103e-09	-0.0259078
1.0121e-08	-0.0294229
1.0521e-08	-0.0241502
1.0921e-08	-0.0136046
1.1321e-08	-0.0136046
1.1721e-08	-0.0223926
1.2121e-08	-0.0294229
1.2521e-08	-0.0276654
1.2921e-08	-0.0153622
1.3321e-08	-0.0136046
1.3721e-08	-0.0294229
1.4121e-08	-0.0188774
1.4521e-08	-0.00833183
1.4921e-08	-0.0100894
1.5321e-08	-0.0100894
1.5721e-08	-0.0100894
1.6121e-08	-0.011847
1.6521e-08	-0.00833183
1.6921e-08	-0.011847
1.7321e-08	-0.0171198
1.7721e-08	-0.0294229
1.8121e-08	-0.0329381
1.8521e-08	-0.020635
1.8921e-08	-0.00657424
1.9321e-08	-0.0136046
1.9721e-08	-0.0241502
2.0121e-08	-0.0259078
2.0521e-08	-0.020635
2.0921e-08	-0.0100894
2.1321e-08	-0.00833183
2.1721e-08	-0.011847
2.2121e-08	-0.00657424
2.2521e-08	-0.00657424
2.2921e-08	-0.00833183
2.3321e-08	-0.0100894
2.3721e-08	-0.011847
2.4121e-08	-0.0136046
2.4521e-08	-0.0100894
2.4921e-08	-0.00657424
2.5321e-08	-0.00657424
2.5721e-08	-0.00833183
2.6121e-08	-0.00833183
2.6521e-08	-0.00657424
2.6921e-08	-0.00657424
2.7321e-08	-0.00481665
2.7721e-08	-0.00833183
2.8121e-08	-0.011847
2.8521e-08	-0.0153622
2.8921e-08	-0.00833183
2.9321e-08	-0.0100894
2.9721e-08	-0.0153622
3.0121e-08	-0.0136046
3.0521e-08	-0.00657424
3.0921e-08	-0.00657424
3.1321e-08	-0.00833183
3.1721e-08	-0.00657424
3.2121e-08	-0.00657424
3.2521e-08	-0.00657424
3.2921e-08	-0.00657424
3.3321e-08	-0.00833183
3.3721e-08	-0.00657424
3.4121e-08	-0.00657424
3.4521e-08	-0.00481665
3.4921e-08	-0.00657424
3.5321e-08	-0.00657424
3.5721e-08	-0.00481665
3.6121e-08	-0.00481665
3.6521e-08	-0.00481665
3.6921e-08	-0.00833183
3.7321e-08	-0.00833183
3.7721e-08	-0.00657424
3.8121e-08	-0.00657424
3.8521e-08	-0.00833183
3.8921e-08	-0.00833183
3.9321e-08	-0.00481665
3.9721e-08	-0.00833183
4.0121e-08	-0.00657424
4.0521e-08	-0.00657424
4.0921e-08	-0.00657424
4.1321e-08	-0.00657424
4.1721e-08	-0.00481665
4.2121e-08	-0.00657424
4.2521e-08	-0.00657424
4.2921e-08	-0.00657424
4.3321e-08	-0.00481665
4.3721e-08	-0.0100894
4.4121e-08	-0.00657424
4.4521e-08	-0.00657424
4.4921e-08	-0.00833183
4.5321e-08	-0.00657424
4.5721e-08	-0.00657424
4.6121e-08	-0.00657424
4.6521e-08	-0.00657424
4.6921e-08	-0.00657424
4.7321e-08	-0.00657424
4.7721e-08	-0.00657424
4.8121e-08	-0.00833183
4.8521e-08	-0.00657424
4.8921e-08	-0.00657424
4.9321e-08	-0.00481665
4.9721e-08	-0.00833183
5.0121e-08	-0.00657424
5.0521e-08	-0.00657424
5.0921e-08	-0.00481665
5.1321e-08	-0.00657424
5.1721e-08	-0.00657424
5.2121e-08	-0.00481665
5.2521e-08	-0.00657424
5.2921e-08	-0.00481665
5.3321e-08	-0.00481665
5.3721e-08	-0.00481665
5.4121e-08	-0.00833183
5.4521e-08	-0.00481665
5.4921e-08	-0.00481665
5.5321e-08	-0.00657424
5.5721e-08	-0.00657424
5.6121e-08	-0.00833183
5.6521e-08	-0.00481665
5.6921e-08	-0.00305906
5.7321e-08	-0.00481665
5.7721e-08	-0.00657424
5.8121e-08	-0.00833183
5.8521e-08	-0.00481665
5.8921e-08	-0.00657424
5.9321e-08	-0.00657424
5.9721e-08	-0.00657424
6.0121e-08	-0.00833183
6.0521e-08	-0.00481665
6.0921e-08	-0.00833183
6.1321e-08	-0.00657424
6.1721e-08	-0.00657424
6.2121e-08	-0.00481665
6.2521e-08	-0.0100894
6.2921e-08	-0.00657424
6.3321e-08	-0.00657424
6.3721e-08	-0.00657424
6.4121e-08	-0.00657424
6.4521e-08	-0.00481665
6.4921e-08	-0.00833183
6.5321e-08	-0.00657424
6.5721e-08	-0.00657424
6.6121e-08	-0.00481665
6.6521e-08	-0.00657424
6.6921e-08	-0.00481665
6.7321e-08	-0.00657424
6.7721e-08	-0.00481665
6.8121e-08	-0.00657424
6.8521e-08	-0.00481665
6.8921e-08	-0.00657424
6.9321e-08	-0.00481665
6.9721e-08	-0.00481665
7.0121e-08	-0.00481665
7.0521e-08	-0.00657424
7.0921e-08	-0.00833183
7.1321e-08	-0.00657424
7.1721e-08	-0.00657424
7.2121e-08	-0.00657424
7.2521e-08	-0.00657424
7.2921e-08	-0.00481665
7.3321e-08	-0.00657424
7.3721e-08	-0.00481665
7.4121e-08	-0.00657424
7.4521e-08	-0.00657424
7.4921e-08	-0.00657424
7.5321e-08	-0.00833183
7.5721e-08	-0.00657424
7.6121e-08	-0.00657424
7.6521e-08	-0.00657424
7.6921e-08	-0.00833183
7.7321e-08	-0.0100894
7.7721e-08	-0.00833183
7.8121e-08	-0.00657424
7.8521e-08	-0.00833183
7.8921e-08	-0.00833183
7.9321e-08	-0.00657424
7.9721e-08	-0.00481665
8.0121e-08	-0.00833183
8.0521e-08	-0.00481665
8.0921e-08	-0.00657424
8.1321e-08	-0.00657424
8.1721e-08	-0.011847
8.2121e-08	-0.011847
8.2521e-08	-0.00833183
8.2921e-08	-0.00657424
8.3321e-08	-0.00481665
8.3721e-08	-0.00833183
8.4121e-08	-0.00657424
8.4521e-08	-0.00833183
8.4921e-08	-0.00657424
8.5321e-08	-0.00481665
8.5721e-08	-0.00481665
8.6121e-08	-0.00657424
8.6521e-08	-0.00481665
8.6921e-08	-0.00833183
8.7321e-08	-0.00833183
8.7721e-08	-0.0100894
8.8121e-08	-0.0100894
8.8521e-08	-0.011847
8.8921e-08	-0.0100894
8.9321e-08	-0.00833183
8.9721e-08	-0.00657424
9.0121e-08	-0.00833183
9.0521e-08	-0.00657424
9.0921e-08	-0.00481665
9.1321e-08	-0.00657424
9.1721e-08	-0.00657424
9.2121e-08	-0.00657424
9.2521e-08	-0.00657424
9.2921e-08	-0.00657424
9.3321e-08	-0.00657424
9.3721e-08	-0.00657424
9.4121e-08	-0.00481665
9.4521e-08	-0.00657424
9.4921e-08	-0.00481665
9.5321e-08	-0.00657424
9.5721e-08	-0.00481665
9.6121e-08	-0.00657424
9.6521e-08	-0.00481665
9.6921e-08	-0.00481665
9.7321e-08	-0.00481665
9.7721e-08	-0.00657424
9.8121e-08	-0.00657424
9.8521e-08	-0.00481665
9.8921e-08	-0.00481665
9.9321e-08	-0.00657424
9.9721e-08	-0.00657424
1.00121e-07	-0.00481665
1.00521e-07	-0.00481665
1.00921e-07	-0.00657424
1.01321e-07	-0.00657424
1.01721e-07	-0.00657424
1.02121e-07	-0.00481665
1.02521e-07	-0.0100894
1.02921e-07	-0.00657424
1.03321e-07	-0.00481665
1.03721e-07	-0.00481665
1.04121e-07	-0.00833183
1.04521e-07	-0.00833183
1.04921e-07	-0.00481665
1.05321e-07	-0.00657424
1.05721e-07	-0.00657424
1.06121e-07	-0.00657424
1.06521e-07	-0.00481665
1.06921e-07	-0.00657424
1.07321e-07	-0.00657424
1.07721e-07	-0.00833183
1.08121e-07	-0.00481665
1.08521e-07	-0.00657424
1.08921e-07	-0.00481665
1.09321e-07	-0.00833183
1.09721e-07	-0.00833183
1.10121e-07	-0.00657424
1.10521e-07	-0.00833183
1.10921e-07	-0.0100894
1.11321e-07	-0.00833183
1.11721e-07	-0.00657424
1.12121e-07	-0.00657424
1.12521e-07	-0.00657424
1.12921e-07	-0.00481665
1.13321e-07	-0.00657424
1.13721e-07	-0.00833183
1.14121e-07	-0.00657424
1.14521e-07	-0.00657424
1.14921e-07	-0.00481665
1.15321e-07	-0.00833183
1.15721e-07	-0.00833183
1.16121e-07	-0.00481665
1.16521e-07	-0.00657424
1.16921e-07	-0.00657424
1.17321e-07	-0.00833183
1.17721e-07	-0.00481665
1.18121e-07	-0.00657424
1.18521e-07	-0.00481665
1.18921e-07	-0.00657424
1.19321e-07	-0.00481665
1.19721e-07	-0.00481665
1.20121e-07	-0.0100894
1.20521e-07	-0.0100894
1.20921e-07	-0.00833183
1.21321e-07	-0.00481665
1.21721e-07	-0.00657424
1.22121e-07	-0.00657424
1.22521e-07	-0.00657424
1.22921e-07	-0.00657424
1.23321e-07	-0.00657424
1.23721e-07	-0.00833183
1.24121e-07	-0.00657424
1.24521e-07	-0.00657424
1.24921e-07	-0.00657424
1.25321e-07	-0.00657424
1.25721e-07	-0.00481665
1.26121e-07	-0.00481665
1.26521e-07	-0.00833183
1.26921e-07	-0.00833183
1.27321e-07	-0.00657424
1.27721e-07	-0.00657424
1.28121e-07	-0.00657424
1.28521e-07	-0.00481665
1.28921e-07	-0.00657424
1.29321e-07	-0.00481665
1.29721e-07	-0.00657424
1.30121e-07	-0.00481665
1.30521e-07	-0.00481665
1.30921e-07	-0.00833183
1.31321e-07	-0.00657424
1.31721e-07	-0.00657424
1.32121e-07	-0.00833183
1.32521e-07	-0.00481665
1.32921e-07	-0.00481665
1.33321e-07	-0.00833183
1.33721e-07	-0.00657424
1.34121e-07	-0.00657424
1.34521e-07	-0.00481665
1.34921e-07	-0.00833183
1.35321e-07	-0.00481665
1.35721e-07	-0.00305906
1.36121e-07	-0.00833183
1.36521e-07	-0.00657424
1.36921e-07	-0.00657424
1.37321e-07	-0.00657424
1.37721e-07	-0.00657424
1.38121e-07	-0.00481665
1.38521e-07	-0.00481665
1.38921e-07	-0.00481665
1.39321e-07	-0.00657424
1.39721e-07	-0.00481665
1.40121e-07	-0.00833183
1.40521e-07	-0.00833183
1.40921e-07	-0.00481665
1.41321e-07	-0.00481665
1.41721e-07	-0.00481665
1.42121e-07	-0.00481665
1.42521e-07	-0.0100894
1.42921e-07	-0.00833183
1.43321e-07	-0.00481665
1.43721e-07	-0.00833183
1.44121e-07	-0.00481665
1.44521e-07	-0.0100894
1.44921e-07	-0.00833183
1.45321e-07	-0.00657424
1.45721e-07	-0.00657424
1.46121e-07	-0.00657424
1.46521e-07	-0.00833183
1.46921e-07	-0.00481665
1.47321e-07	-0.00833183
1.47721e-07	-0.00657424
1.48121e-07	-0.00481665
1.48521e-07	-0.00657424
1.48921e-07	-0.00833183
1.49321e-07	-0.00833183
1.49721e-07	-0.00657424
1.50121e-07	-0.00481665
1.50521e-07	-0.00833183
1.50921e-07	-0.00833183
1.51321e-07	-0.00657424
1.51721e-07	-0.00481665
1.52121e-07	-0.00481665
1.52521e-07	-0.00481665
1.52921e-07	-0.00657424
1.53321e-07	-0.00481665
1.53721e-07	-0.00481665
1.54121e-07	-0.00657424
1.54521e-07	-0.00657424
1.54921e-07	-0.00657424
1.55321e-07	-0.00833183
1.55721e-07	-0.00657424
1.56121e-07	-0.00481665
1.56521e-07	-0.00657424
1.56921e-07	-0.00657424
1.57321e-07	-0.00481665
1.57721e-07	-0.00657424
1.58121e-07	-0.00657424
1.58521e-07	-0.00481665
1.58921e-07	-0.00481665
1.59321e-07	-0.00657424
1.59721e-07	-0.00657424
1.60121e-07	-0.00657424
1.60521e-07	-0.00657424
1.60921e-07	-0.00481665
1.61321e-07	-0.00833183
1.61721e-07	-0.00657424
1.62121e-07	-0.00833183
1.62521e-07	-0.00481665
1.62921e-07	-0.00481665
1.63321e-07	-0.00657424
1.63721e-07	-0.00481665
1.64121e-07	-0.00657424
1.64521e-07	-0.00657424
1.64921e-07	-0.00833183
1.65321e-07	-0.00657424
1.65721e-07	-0.00833183
1.66121e-07	-0.00481665
1.66521e-07	-0.00833183
1.66921e-07	-0.00657424
1.67321e-07	-0.00657424
1.67721e-07	-0.00481665
1.68121e-07	-0.00657424
1.68521e-07	-0.00657424
1.68921e-07	-0.00657424
1.69321e-07	-0.00657424
1.69721e-07	-0.00657424
1.70121e-07	-0.00833183
1.70521e-07	-0.00657424
1.70921e-07	-0.00833183
1.71321e-07	-0.00657424
1.71721e-07	-0.00657424
1.72121e-07	-0.00657424
1.72521e-07	-0.00657424
